1,IA00029IS0003700NRA37N000,2022-03-01T00:00:00Z,0,0,0,25.149,1110,0,10,15,7,0.5
2,IA00029IS0007500WTQUICPIC,2022-03-31T00:40:38Z,03,3,00,1.901,205,1,22,50,32,0.64
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,3,0,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-31T00:44:19Z,03,3,00,8.701,698,0,11,21,16,0.7619047619047619
5,IA00035IS0012000NRA120N00,2022-03-31T00:40:28Z,03,3,00,8.196,557,0,11,16,10,0.625
6,IA00035IS0012000SRA120S00,2022-03-31T00:40:56Z,03,3,00,18.061,926,0,12,17,11,0.6470588235294118
7,IA00080IS0001900ERA19E000,2022-03-31T00:44:30Z,03,3,00,17.536,855,0,13,15,4,0.26666666666666666
8,IA00080IS0001900WRA19W000,2022-03-31T00:40:44Z,03,3,00,5.661,437,0,11,16,10,0.625
9,IA00080IS0003200ERA32E000,2022-03-31T00:40:01Z,03,3,00,13.726,725,0,3,5,3,0.6
10,IA00080IS0003200WRA32W000,2022-03-31T00:44:15Z,03,3,00,8.44,580,0,3,5,4,0.8
11,IA00080IS0004400ERA44E000,2022-03-31T00:41:38Z,03,3,00,410.969,13340,0,3,10,3,0.3
12,IA00080IS0008000ERA80E000,2022-03-31T00:40:03Z,03,3,00,14.903,730,0,12,12,5,0.4166666666666667
13,IA00080IS0008000WRA80W000,2022-03-31T00:40:54Z,03,3,00,6.762,380,0,12,12,9,0.75
14,IA00080IS001150OEDALLSCAL,2022-03-31T00:44:11Z,03,3,00,11.826,808,0,3,23,17,0.7391304347826086
15,IA00080IS0014400WPRAIRIEM,2022-03-31T00:41:26Z,03,3,00,4.523,430,1,2,48,27,0.5625
16,IA00080IS0014800ERA148E00,2022-03-31T00:43:29Z,03,3,00,4.172,377,0,10,24,8,0.3333333333333333
17,IA00080IS0014800WRA148W00,2022-03-31T00:41:24Z,03,3,00,17.105,866,0,11,22,7,0.3181818181818182
18,IA00080IS001510OEJASPSCAL,2022-03-31T00:41:09Z,03,3,00,16.376,1006,0,3,24,16,0.6666666666666666
19,IA00080IS0018000ERA180E00,2022-03-31T00:41:46Z,03,3,00,9.145,663,0,11,23,9,0.391304347826087
20,IA00080IS0018000WRA180W00,2022-03-31T00:40:42Z,03,3,00,12.979,794,0,10,10,4,0.4
21,IA00080IS0018200WKUMandGO,2022-03-31T00:43:46Z,03,3,00,5.001,366,1,17,11,6,0.5454545454545454
22,IA00080IS0020200WKWIKSTAR,2022-03-31T00:42:53Z,03,3,00,12.543,621,1,48,110,0,0.0
23,IA00080IS0020800ERA208E00,2022-03-31T00:41:18Z,03,3,00,20.162,930,0,11,22,15,0.6818181818181818
24,IA00080IS0020800WRA208W00,2022-03-31T00:41:56Z,03,3,00,8.419,504,0,11,19,9,0.47368421052631576
25,IA00080IS0021600WKUMandGO,2022-03-31T00:40:22Z,03,3,00,8.643,415,1,23,9,4,0.4444444444444444
26,IA00080IS0022000WCASEYS00,2022-03-31T00:43:03Z,03,3,00,3.309,228,1,25,20,19,0.95
27,IA00080IS0022000WMCDONALD,2022-03-31T00:40:00Z,03,3,00,3.457,328,1,8,28,22,0.7857142857142857
28,IA00080IS0023700ERA237E00,2022-03-31T00:42:24Z,03,3,00,3.209,371,0,12,23,7,0.30434782608695654
29,IA00080IS0023700WKUMandGO,2022-03-31T00:43:00Z,03,3,00,1.356,159,1,16,14,6,0.42857142857142855
30,IA00080IS0023700WRA237W00,2022-03-31T00:42:13Z,03,3,00,24.084,1074,0,12,23,9,0.391304347826087
31,IA00080IS0025900WBP000000,2022-03-31T00:42:44Z,03,3,00,9.676,476,1,22,46,46,1.0
32,IA00080IS0026700WKUMandGO,2022-03-31T00:40:22Z,03,3,00,14.309,698,1,18,12,6,0.5
33,IA00080IS0026800ERA268E00,2022-03-31T00:43:02Z,03,3,00,11.344,725,0,3,8,4,0.5
34,IA00080IS0026800WRA268W00,2022-03-31T00:42:17Z,03,3,00,16.307,954,0,3,8,4,0.5
35,IA00080IS0027000ERA270E00,2022-03-31T00:41:55Z,03,3,00,8.388,603,0,11,12,8,0.6666666666666666
36,IA00080IS0027000WRA270W00,2022-03-31T00:40:28Z,03,3,00,18.763,1014,0,12,15,5,0.3333333333333333
37,IA00080IS002840OEI80TRSTO,2022-03-31T00:42:43Z,03,3,00,4.72,511,1,1,650,533,0.82
38,IA00080IS0030000ERA300E00,2022-03-31T00:40:25Z,03,3,00,21.937,1320,0,10,14,7,0.5
39,IA00080IS0030000WRA300W00,2022-03-31T00:41:28Z,03,3,00,16.708,1123,0,11,20,10,0.5
40,IA00235IS0001100WKUMandGO,2022-03-31T00:40:05Z,03,3,00,6.591,501,1,21,11,8,0.7272727272727273
41,IA00380IS0001140SRA11S000,2022-03-31T00:44:59Z,03,3,00,17.722,857,0,11,17,10,0.5882352941176471
42,IA00380IS0001150NRA11N000,2022-03-31T00:40:44Z,03,3,00,12.934,648,0,12,17,11,0.6470588235294118
43,IA00380IS0001300WCASEYS00,2022-03-31T00:42:43Z,03,3,00,11.334,557,1,27,92,40,0.43478260869565216
44,IA00380IS0001300WKWIKSTAR,2022-03-31T00:41:25Z,03,3,00,11.426,673,1,21,11,4,0.36363636363636365
45,KS00070IS000071OWRULETORA,2022-03-31T00:48:57Z,03,3,00,387.609,12249,0,2,10,6,0.6
46,KS00070IS000078OERULETORA,2022-03-31T00:46:10Z,03,3,00,367.815,11611,0,3,10,4,0.4
47,KS00070IS000486OE0COLBYRA,2022-03-31T00:45:37Z,03,3,00,302.42,9770,0,2,10,6,0.6
48,KS00070IS000489OW0COLBYRA,2022-03-31T00:49:42Z,03,3,00,311.371,10086,0,2,10,8,0.8
49,KS00070IS001319OEWAKEENRA,2022-03-31T00:49:10Z,03,3,00,168.535,5918,0,2,10,10,1.0
50,KS00070IS001327OWWAKEENRA,2022-03-31T00:45:18Z,03,3,00,181.937,6385,0,2,10,1,0.1
51,KS00070IS001871OERUSSELRA,2022-03-31T00:48:54Z,03,3,00,79.819,3401,0,1,8,3,0.375
52,KS00070IS001871OWRUSSELRA,2022-03-31T00:47:35Z,03,3,00,85.659,3736,0,1,8,5,0.625
53,KS00070IS002241OWELLSWORA,2022-03-31T00:46:08Z,03,3,00,59.7,2669,0,2,10,3,0.3
54,KS00070IS002246OEELLSWORA,2022-03-31T00:48:44Z,03,3,00,57.011,2500,0,2,10,6,0.6
55,KS00070IS002653OESOLOMORA,2022-03-31T00:48:10Z,03,3,00,124.305,4544,0,2,10,9,0.9
56,KS00070IS002653OWSOLOMORA,2022-03-31T00:46:05Z,03,3,00,120.054,4264,0,2,10,5,0.5
57,KS00070IS003095OWJUNCTIRA,2022-03-31T00:46:10Z,03,3,00,190.928,6393,0,2,10,4,0.4
58,KS00070IS003099OEJUNCTIRA,2022-03-31T00:47:21Z,03,3,00,198.533,6730,0,2,10,5,0.5
59,KS00070IS003365OEPAXICORA,2022-03-31T00:49:12Z,03,3,00,239.274,7857,0,2,15,13,0.8666666666666667
60,KS00070IS003365OWPAXICORA,2022-03-31T00:48:29Z,03,3,00,234.524,7668,0,2,15,8,0.5333333333333333
61,KY00065IS0000020N65WELCOM,2022-03-31T00:40:02Z,03,3,00,181.511,7421,0,1,21,3,0.14285714285714285
62,KY00065IS000020NSMARATHON,2022-03-31T00:40:54Z,03,3,00,179.147,7242,1,1,60,0,0.0
63,KY00065IS0000340NWEIGHS34,2022-03-31T00:40:06Z,03,3,00,175.871,7312,0,1,40,0,0.0
64,KY00065IS0005900N65NRA059,2022-03-31T00:40:04Z,03,3,00,101.672,4939,0,1,113,0,0.0
65,KY00065IS0005900S65SRA059,2022-03-31T00:40:08Z,03,3,00,93.597,5008,0,1,109,96,0.8807339449541285
66,KY00065IS0011400S65SRA114,2022-03-31T00:40:10Z,03,3,00,77.461,4073,0,1,26,0,0.0
67,KY00075IS0000100N75WELCOM,2022-03-31T00:40:11Z,03,3,00,201.385,8558,0,1,15,0,0.0
68,KY00075IS0003300NWEIGHS33,2022-03-31T00:40:45Z,03,3,00,150.45,7114,0,1,50,21,0.42
69,KY00075IS0003400SWEIGHS34,2022-03-31T00:40:49Z,03,3,00,151.869,7354,0,1,40,0,0.0
70,KY00075IS0007500SWALTONWS,2022-03-31T00:40:56Z,03,3,00,217.86,7884,0,1,45,32,0.7111111111111111
71,KY00075IS0016800SCRITENWS,2022-03-31T00:40:51Z,03,3,00,198.485,7263,0,1,39,27,0.6923076923076923
72,KY00075IS0017700N75NRA177,2022-03-31T00:40:44Z,03,3,00,216.962,7774,0,1,53,22,0.41509433962264153
73,KY00075IS0017700S75SRA177,2022-03-31T00:40:48Z,03,3,00,212.545,7537,0,1,67,30,0.44776119402985076
74,MN00035IS0006810NHEATHCRK,2022-03-01T00:00:00Z,3,3,0,13.849,957,0,11,22,11,0.5
75,MN00035IS0013200SFORESTLK,2022-03-01T00:00:00Z,3,3,0,2.969,397,0,6,15,7,0.5
76,MN00094IS0009960ELKLATOKA,2022-03-31T00:41:13Z,03,3,00,9.167,805,0,9,38,21,0.5526315789473685
77,MN00094IS0015170EBIGSPUNK,2022-03-31T00:44:43Z,03,3,00,3.776,490,0,9,16,10,0.625
78,MN00094IS0018700E0ENFIELD,2022-03-01T00:00:00Z,3,3,0,11.426,691,0,10,18,9,0.5
79,MN00094IS0021500EELMCREEK,2022-03-31T00:40:13Z,03,3,00,3.517,471,0,8,15,4,0.26666666666666666
80,MN00094IS0025580W0STCROIX,2022-03-31T00:44:43Z,03,3,00,9.177,777,0,11,53,2,0.03773584905660377
81,OH00033US0009790EUS33,2022-03-31T00:40:15Z,03,3,00,119.338,4557,0,1,8,2,0.25
82,OH00033US0009790WUS33,2022-03-31T00:40:15Z,03,3,00,124.383,4765,0,1,8,1,0.125
83,OH00070IS0013050WLI70W,2022-03-31T00:40:15Z,03,3,00,9.531,691,0,1,66,39,0.5909090909090909
84,OH00070IS0013060ELI70E,2022-03-31T00:40:15Z,03,3,00,6.255,580,0,1,63,60,0.9523809523809523
85,OH00070IS0021040EBI70E,2022-03-31T00:40:15Z,03,3,00,15.882,999,0,1,19,7,0.3684210526315789
86,OH00070IS0021050WBI70W,2022-03-31T00:40:15Z,03,3,00,7.799,637,0,1,24,12,0.5
87,OH00075IS0002740NBI75N,2022-03-31T00:40:15Z,03,3,00,261.858,8727,0,1,18,4,0.2222222222222222
88,OH00075IS0002750SBI75S,2022-03-31T00:40:15Z,03,3,00,258.905,8974,0,1,18,3,0.16666666666666666
