1,IA00029IS0003700NRA37N000,2022-03-15T11:44:56Z,03,1,11,25.149,1110,0,10,15,3,0.2
2,IA00029IS0007500WTQUICPIC,2022-03-15T11:40:44Z,03,1,11,1.901,205,1,22,50,38,0.76
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,1,11,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-15T11:43:46Z,03,1,11,8.701,698,0,11,21,13,0.6190476190476191
5,IA00035IS0012000NRA120N00,2022-03-15T11:41:03Z,03,1,11,8.196,557,0,11,16,7,0.4375
6,IA00035IS0012000SRA120S00,2022-03-15T11:42:40Z,03,1,11,18.061,926,0,12,17,6,0.35294117647058826
7,IA00080IS0001900ERA19E000,2022-03-15T11:43:36Z,03,1,11,17.536,855,0,13,15,5,0.3333333333333333
8,IA00080IS0001900WRA19W000,2022-03-15T11:41:13Z,03,1,11,5.661,437,0,11,16,6,0.375
9,IA00080IS0003200ERA32E000,2022-03-15T11:40:32Z,03,1,11,13.726,725,0,3,5,3,0.6
10,IA00080IS0003200WRA32W000,2022-03-15T11:44:49Z,03,1,11,8.44,580,0,3,5,4,0.8
11,IA00080IS0004400ERA44E000,2022-03-15T11:44:24Z,03,1,11,410.969,13340,0,3,10,1,0.1
12,IA00080IS0008000ERA80E000,2022-03-15T11:40:32Z,03,1,11,14.903,730,0,12,12,2,0.16666666666666666
13,IA00080IS0008000WRA80W000,2022-03-15T11:40:32Z,03,1,11,6.762,380,0,12,12,8,0.6666666666666666
14,IA00080IS001150OEDALLSCAL,2022-03-15T11:44:46Z,03,1,11,11.826,808,0,3,23,11,0.4782608695652174
15,IA00080IS0014400WPRAIRIEM,2022-03-01T00:00:00Z,3,1,11,4.523,430,1,2,48,24,0.5
16,IA00080IS0014800ERA148E00,2022-03-15T11:40:22Z,03,1,11,4.172,377,0,10,24,12,0.5
17,IA00080IS0014800WRA148W00,2022-03-15T11:42:42Z,03,1,11,17.105,866,0,11,22,8,0.36363636363636365
18,IA00080IS001510OEJASPSCAL,2022-03-15T11:43:46Z,03,1,11,16.376,1006,0,3,24,12,0.5
19,IA00080IS0018000ERA180E00,2022-03-15T11:40:10Z,03,1,11,9.145,663,0,11,23,11,0.4782608695652174
20,IA00080IS0018000WRA180W00,2022-03-15T11:40:25Z,03,1,11,12.979,794,0,10,10,5,0.5
21,IA00080IS0018200WKUMandGO,2022-03-15T11:41:28Z,03,1,11,5.001,366,1,17,11,7,0.6363636363636364
22,IA00080IS0020200WKWIKSTAR,2022-03-15T11:42:40Z,03,1,11,12.543,621,1,48,110,71,0.6454545454545455
23,IA00080IS0020800ERA208E00,2022-03-15T11:40:16Z,03,1,11,20.162,930,0,11,22,11,0.5
24,IA00080IS0020800WRA208W00,2022-03-15T11:42:43Z,03,1,11,8.419,504,0,11,19,3,0.15789473684210525
25,IA00080IS0021600WKUMandGO,2022-03-15T11:43:04Z,03,1,11,8.643,415,1,23,9,4,0.4444444444444444
26,IA00080IS0022000WCASEYS00,2022-03-15T11:42:47Z,03,1,11,3.309,228,1,25,20,20,1.0
27,IA00080IS0022000WMCDONALD,2022-03-15T11:40:33Z,03,1,11,3.457,328,1,8,28,25,0.8928571428571429
28,IA00080IS0023700ERA237E00,2022-03-15T11:43:01Z,03,1,11,3.209,371,0,12,23,14,0.6086956521739131
29,IA00080IS0023700WKUMandGO,2022-03-15T11:43:05Z,03,1,11,1.356,159,1,16,14,6,0.42857142857142855
30,IA00080IS0023700WRA237W00,2022-03-15T11:42:47Z,03,1,11,24.084,1074,0,12,23,10,0.43478260869565216
31,IA00080IS0025900WBP000000,2022-03-15T11:42:37Z,03,1,11,9.676,476,1,22,46,46,1.0
32,IA00080IS0026700WKUMandGO,2022-03-15T11:40:54Z,03,1,11,14.309,698,1,18,12,3,0.25
33,IA00080IS0026800ERA268E00,2022-03-15T11:43:33Z,03,1,11,11.344,725,0,3,8,4,0.5
34,IA00080IS0026800WRA268W00,2022-03-15T11:42:47Z,03,1,11,16.307,954,0,3,8,2,0.25
35,IA00080IS0027000ERA270E00,2022-03-15T11:42:43Z,03,1,11,8.388,603,0,11,12,4,0.3333333333333333
36,IA00080IS0027000WRA270W00,2022-03-15T11:40:58Z,03,1,11,18.763,1014,0,12,15,6,0.4
37,IA00080IS002840OEI80TRSTO,2022-03-15T11:42:36Z,03,1,11,4.72,511,1,1,650,311,0.47846153846153844
38,IA00080IS0030000ERA300E00,2022-03-15T11:44:38Z,03,1,11,21.937,1320,0,10,14,5,0.35714285714285715
39,IA00080IS0030000WRA300W00,2022-03-15T11:42:42Z,03,1,11,16.708,1123,0,11,20,7,0.35
40,IA00235IS0001100WKUMandGO,2022-03-15T11:40:45Z,03,1,11,6.591,501,1,21,11,8,0.7272727272727273
41,IA00380IS0001140SRA11S000,2022-03-15T11:40:20Z,03,1,11,17.722,857,0,11,17,4,0.23529411764705882
42,IA00380IS0001150NRA11N000,2022-03-15T11:43:29Z,03,1,11,12.934,648,0,12,17,13,0.7647058823529411
43,IA00380IS0001300WCASEYS00,2022-03-15T11:42:36Z,03,1,11,11.334,557,1,27,92,22,0.2391304347826087
44,IA00380IS0001300WKWIKSTAR,2022-03-15T11:42:41Z,03,1,11,11.426,673,1,21,11,7,0.6363636363636364
45,KS00070IS000071OWRULETORA,2022-03-15T11:47:23Z,03,1,11,387.609,12249,0,2,10,4,0.4
46,KS00070IS000078OERULETORA,2022-03-15T11:45:15Z,03,1,11,367.815,11611,0,3,10,1,0.1
47,KS00070IS000486OE0COLBYRA,2022-03-15T11:45:21Z,03,1,11,302.42,9770,0,2,10,3,0.3
48,KS00070IS000489OW0COLBYRA,2022-03-15T11:46:28Z,03,1,11,311.371,10086,0,2,10,1,0.1
