1,IA00029IS0003700NRA37N000,2022-03-24T21:01:09Z,03,3,21,25.149,1110,0,10,15,8,0.5333333333333333
2,IA00029IS0007500WTQUICPIC,2022-03-24T21:00:09Z,03,3,21,1.901,205,1,22,50,41,0.82
3,IA00035IS0009870NRA98N000,2022-03-01T00:00:00Z,3,3,21,19.551,1100,0,11,20,10,0.5
4,IA00035IS0009870SRA98S000,2022-03-24T21:01:17Z,03,3,21,8.701,698,0,11,21,18,0.8571428571428571
5,IA00035IS0012000NRA120N00,2022-03-24T21:00:48Z,03,3,21,8.196,557,0,11,16,12,0.75
6,IA00035IS0012000SRA120S00,2022-03-24T21:01:10Z,03,3,21,18.061,926,0,12,17,13,0.7647058823529411
7,IA00080IS0001900ERA19E000,2022-03-24T21:04:39Z,03,3,21,17.536,855,0,13,15,9,0.6
8,IA00080IS0001900WRA19W000,2022-03-24T21:00:57Z,03,3,21,5.661,437,0,11,16,9,0.5625
9,IA00080IS0003200ERA32E000,2022-03-24T21:00:13Z,03,3,21,13.726,725,0,3,5,3,0.6
10,IA00080IS0003200WRA32W000,2022-03-24T21:04:28Z,03,3,21,8.44,580,0,3,5,4,0.8
11,IA00080IS0004400ERA44E000,2022-03-24T21:00:10Z,03,3,21,410.969,13340,0,3,10,6,0.6
12,IA00080IS0008000ERA80E000,2022-03-24T21:00:16Z,03,3,21,14.903,730,0,12,12,5,0.4166666666666667
13,IA00080IS0008000WRA80W000,2022-03-24T21:00:10Z,03,3,21,6.762,380,0,12,12,8,0.6666666666666666
14,IA00080IS001150OEDALLSCAL,2022-03-24T21:04:24Z,03,3,21,11.826,808,0,3,23,17,0.7391304347826086
15,IA00080IS0014400WPRAIRIEM,2022-03-24T21:03:08Z,03,3,21,4.523,430,1,2,48,35,0.7291666666666666
16,IA00080IS0014800ERA148E00,2022-03-24T21:03:14Z,03,3,21,4.172,377,0,10,24,16,0.6666666666666666
17,IA00080IS0014800WRA148W00,2022-03-24T21:01:38Z,03,3,21,17.105,866,0,11,22,15,0.6818181818181818
18,IA00080IS001510OEJASPSCAL,2022-03-24T21:03:27Z,03,3,21,16.376,1006,0,3,24,21,0.875
19,IA00080IS0018000ERA180E00,2022-03-24T21:04:52Z,03,3,21,9.145,663,0,11,23,16,0.6956521739130435
20,IA00080IS0018000WRA180W00,2022-03-24T21:03:10Z,03,3,21,12.979,794,0,10,10,3,0.3
21,IA00080IS0018200WKUMandGO,2022-03-24T21:01:08Z,03,3,21,5.001,366,1,17,11,8,0.7272727272727273
22,IA00080IS0020200WKWIKSTAR,2022-03-24T21:02:54Z,03,3,21,12.543,621,1,48,110,0,0.0
23,IA00080IS0020800ERA208E00,2022-03-24T21:03:00Z,03,3,21,20.162,930,0,11,22,14,0.6363636363636364
24,IA00080IS0020800WRA208W00,2022-03-24T21:01:52Z,03,3,21,8.419,504,0,11,19,8,0.42105263157894735
25,IA00080IS0021600WKUMandGO,2022-03-24T21:03:02Z,03,3,21,8.643,415,1,23,9,7,0.7777777777777778
26,IA00080IS0022000WCASEYS00,2022-03-24T21:03:09Z,03,3,21,3.309,228,1,25,20,20,1.0
27,IA00080IS0022000WMCDONALD,2022-03-24T21:00:15Z,03,3,21,3.457,328,1,8,28,21,0.75
28,IA00080IS0023700ERA237E00,2022-03-24T21:01:14Z,03,3,21,3.209,371,0,12,23,17,0.7391304347826086
29,IA00080IS0023700WKUMandGO,2022-03-24T21:03:02Z,03,3,21,1.356,159,1,16,14,6,0.42857142857142855
30,IA00080IS0023700WRA237W00,2022-03-24T21:03:03Z,03,3,21,24.084,1074,0,12,23,13,0.5652173913043478
31,IA00080IS0025900WBP000000,2022-03-24T21:02:45Z,03,3,21,9.676,476,1,22,46,46,1.0
32,IA00080IS0026700WKUMandGO,2022-03-24T21:00:32Z,03,3,21,14.309,698,1,18,12,8,0.6666666666666666
33,IA00080IS0026800ERA268E00,2022-03-24T21:03:11Z,03,3,21,11.344,725,0,3,8,8,1.0
34,IA00080IS0026800WRA268W00,2022-03-24T21:02:59Z,03,3,21,16.307,954,0,3,8,7,0.875
35,IA00080IS0027000ERA270E00,2022-03-24T21:02:03Z,03,3,21,8.388,603,0,11,12,8,0.6666666666666666
36,IA00080IS0027000WRA270W00,2022-03-24T21:00:41Z,03,3,21,18.763,1014,0,12,15,7,0.4666666666666667
37,IA00080IS002840OEI80TRSTO,2022-03-24T21:02:43Z,03,3,21,4.72,511,1,1,650,629,0.9676923076923077
38,IA00080IS0030000ERA300E00,2022-03-24T21:01:26Z,03,3,21,21.937,1320,0,10,14,9,0.6428571428571429
39,IA00080IS0030000WRA300W00,2022-03-24T21:00:48Z,03,3,21,16.708,1123,0,11,20,13,0.65
40,IA00235IS0001100WKUMandGO,2022-03-24T21:00:29Z,03,3,21,6.591,501,1,21,11,6,0.5454545454545454
